"","City","Date","Fatal","SubjectArmed","SubjectRace","SubjectGender","SubjectAge","NatureOfStop","NumberOfShots","NumberOfOfficers","OfficerRace","OfficerGender","Department","Month","Day","rank2016","state","estimate2016","census2010","change","sq_mi","sq_km","pop_density1","pop_density2","location","pop_density_size","coast","NewAge","AgeGroup","Seasons","Weekend","MoreThanOneOfficer","ShotsClean","MoreThanOneShot","mainOfficerRace","mainOfficerGender","income","Gini","n.M.police","n.F.police","n.U.police","n.W.police","n.B.police","n.A.police","n.L.police","n.O.police"
"2260","philadelphia",NA,"N","N","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2261","philadelphia",NA,"N","Y","U","M","U","Suspicious person","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2262","philadelphia",2012-12-04,"F","N","U","M","U","Crime","1",2,"U","M;F","Philadelphia Police Department",12,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","F",22874,0.461,1,1,1,0,0,0,0,0
"2263","philadelphia",NA,"N","N","U","U","U","Off-duty","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2264","philadelphia",NA,"N","N","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2265","philadelphia",2012-03-05,"N","N","U","M","U","Call For Service","1",1,"U","U","Philadelphia Police Department",3,2,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2266","philadelphia",2013-02-11,"N","N","U","M","U","Off-duty","1",1,"U","U","Philadelphia Police Department",2,2,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2267","philadelphia",NA,"N","U","U","U","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2268","philadelphia",2010-07-06,"N","N","U","U","U","Suspicious vehicle","1",3,"U","U","Philadelphia Police Department",7,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2269","philadelphia",NA,"F","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2270","philadelphia",2010-11-06,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",11,7,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,1,1,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2271","philadelphia",NA,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2272","philadelphia",NA,"F","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2273","philadelphia",2015-03-06,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",3,6,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2274","philadelphia",2015-08-01,"N","N","U","U","U","Traffic","1",2,"U","U","Philadelphia Police Department",8,7,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,4,1,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2275","philadelphia",2015-04-06,"F","Y","U","U","U","Crime","1",1,"U","U","Philadelphia Police Department",4,2,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2276","philadelphia",NA,"F","Y","U","M","U","Call For Service","1",3,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2277","philadelphia",NA,"N","Y","U","M","U","Suspicious Person","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2278","philadelphia",NA,"N","N","U","M","U","Call For Service","1",3,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2279","philadelphia",NA,"N","N","U","M","U","Suspicious vehicle","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2280","philadelphia",NA,"N","Y","U","M","U","Suspect","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2281","philadelphia",NA,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2282","philadelphia",NA,"F","Y","U","M","U","Traffic","1",5,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2283","philadelphia",NA,"N","N","U","U","U","Crime","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2284","philadelphia",2013-04-05,"N","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",4,6,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2285","philadelphia",2012-10-05,"F","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",10,6,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,1,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2286","philadelphia",NA,"N","N","U","M","U","Suspicious person","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2287","philadelphia",2012-12-01,"N","N","U","U","U","Suspicious vehicle","1",2,"U","U","Philadelphia Police Department",12,7,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,1,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2288","philadelphia",NA,"N","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2289","philadelphia",NA,"N","Y","U","M","U","Crime","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2290","philadelphia",2010-03-02,"N","U","U","U","U","Call For Service","1",2,"U","U","Philadelphia Police Department",3,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2291","philadelphia",NA,"F","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2292","philadelphia",NA,"F","Y","U","M","U","Suspicious person","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2293","philadelphia",NA,"N","Y","U","U","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2294","philadelphia",NA,"N","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2295","philadelphia",NA,"F","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2296","philadelphia",NA,"N","Y","U","M","U","Suspect","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2297","philadelphia",2014-07-02,"N","Y","U","M","U","Suspicious person","1",2,"U","U","Philadelphia Police Department",7,4,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2298","philadelphia",NA,"N","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2299","philadelphia",NA,"N","Y","U","M","U","Call For Service","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2300","philadelphia",NA,"N","Y","U","M","U","Call For Service","1",3,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2301","philadelphia",NA,"F","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2302","philadelphia",2011-06-09,"F","Y","U","M","U","Suspect","1",2,"U","U","Philadelphia Police Department",6,5,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2303","philadelphia",2011-01-01,"N","N","U","M","U","Off-duty","1",1,"U","U","Philadelphia Police Department",1,7,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,1,1,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2304","philadelphia",NA,"N","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2305","philadelphia",2011-09-07,"N","Y","U","M","U","Suspicious vehicle","1",2,"U","U","Philadelphia Police Department",9,4,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,4,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2306","philadelphia",NA,"N","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2307","philadelphia",NA,"N","N","U","M","U","Suspicious person","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2308","philadelphia",NA,"F","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2309","philadelphia",NA,"N","Y","U","M","U","Crime","1",4,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2310","philadelphia",2010-03-10,"N","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",3,4,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2311","philadelphia",NA,"F","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2312","philadelphia",NA,"N","N","U","U","U","Crime","1",3,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2313","philadelphia",2010-06-01,"F","Y","U","M","U","Crime","1",1,"U","U","Philadelphia Police Department",6,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2314","philadelphia",2010-04-06,"N","Y","U","M","U","Suspicious person","1",2,"U","U","Philadelphia Police Department",4,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2315","philadelphia",NA,"F","N","U","M","U","Call For Service","1",3,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2316","philadelphia",2010-12-01,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",12,4,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2317","philadelphia",2013-07-03,"F","Y","U","M","U","Suspicious person","1",2,"U","U","Philadelphia Police Department",7,4,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2318","philadelphia",NA,"F","Y","U","M","U","Traffic","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2319","philadelphia",2016-08-09,"N","N","U","F","U","Traffic","1",2,"U","U","Philadelphia Police Department",8,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,4,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2320","philadelphia",NA,"N","N","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2321","philadelphia",2011-08-02,"N","U","U","U","U","Call For Service","1",1,"U","U","Philadelphia Police Department",8,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,4,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2322","philadelphia",NA,"N","N","U","F","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2323","philadelphia",NA,"N","Y","U","M","U","Suspect","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2324","philadelphia",NA,"N","N","U","M","U","Call For Service","1",3,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2325","philadelphia",NA,"F","N","U","M","U","Traffic","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2326","philadelphia",NA,"N","N","U","M","U","Suspect","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2327","philadelphia",NA,"N","N","U","U","U","Off-duty","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2328","philadelphia",NA,"N","Y","U","M","U","Traffic","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2329","philadelphia",2011-04-04,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",4,2,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2330","philadelphia",NA,"N","N","U","M","U","Suspect","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2331","philadelphia",NA,"N","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2332","philadelphia",2013-08-07,"N","Y","U","U","U","Crime","1",1,"U","U","Philadelphia Police Department",8,4,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,4,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2333","philadelphia",NA,"F","N","U","M","U","Suspicious person","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2334","philadelphia",NA,"N","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2335","philadelphia",2013-04-02,"N","N","U","M","U","Suspicious person","1",2,"U","U","Philadelphia Police Department",4,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2336","philadelphia",2012-12-01,"N","N","U","U","U","Suspicious vehicle","1",2,"U","U","Philadelphia Police Department",12,7,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,1,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2337","philadelphia",2013-08-07,"N","U","U","U","U","Crime","1",1,"U","U","Philadelphia Police Department",8,4,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,4,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2338","philadelphia",NA,"F","Y","U","M","U","Arrest warrant","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2339","philadelphia",2010-05-04,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",5,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2340","philadelphia",NA,"N","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2341","philadelphia",NA,"N","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2342","philadelphia",NA,"N","Y","U","M","U","Suspicious person","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2343","philadelphia",NA,"N","N","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2344","philadelphia",NA,"N","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2345","philadelphia",NA,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2346","philadelphia",2010-07-10,"N","Y","U","U","U","Suspicious vehicle","1",2,"U","U","Philadelphia Police Department",7,7,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,1,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2347","philadelphia",NA,"N","Y","U","M","U","Suspect","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2348","philadelphia",NA,"F","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2349","philadelphia",2013-07-04,"F","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",7,5,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
"2350","philadelphia",NA,"N","Y","U","M","U","Traffic","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874,0.461,0,0,1,0,0,0,0,0
