"","City","Date","Fatal","SubjectArmed","SubjectRace","SubjectGender","SubjectAge","NatureOfStop","NumberOfShots","NumberOfOfficers","OfficerRace","OfficerGender","Department","Month","Day","rank2016","state","estimate2016","census2010","change","sq_mi","sq_km","pop_density1","pop_density2","location","pop_density_size","coast","NewAge","AgeGroup","Seasons","Weekend","MoreThanOneOfficer","ShotsClean","MoreThanOneShot","mainOfficerRace","mainOfficerGender","income"
"2388","philadelphia",NA,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2389","philadelphia",2014-07-09,"N","N","U","U","U","Suspicious vehicle","1",2,"U","U","Philadelphia Police Department",7,4,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,1,1,0,"u","U",22874
"2390","philadelphia",NA,"N","Y","U","U","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2391","philadelphia",NA,"N","Y","U","U","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2392","philadelphia",NA,"N","Y","U","M","U","Crime","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874
"2393","philadelphia",NA,"N","Y","U","M","U","Suspicious person","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2394","philadelphia",2015-07-03,"N","N","U","U","U","Call For Service","1",2,"U","U","Philadelphia Police Department",7,6,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,1,1,0,"u","U",22874
"2395","philadelphia",2012-09-03,"N","U","U","U","U","Call For Service","1",1,"U","U","Philadelphia Police Department",9,2,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,4,0,0,1,0,"u","U",22874
"2396","philadelphia",2012-05-06,"N","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",5,1,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,1,1,1,0,"u","U",22874
"2397","philadelphia",NA,"N","N","U","M","U","Suspicious vehicle","1",3,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2398","philadelphia",2016-07-11,"F","Y","U","M","U","Suspect","1",1,"U","U","Philadelphia Police Department",7,2,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,0,1,0,"u","U",22874
"2399","philadelphia",NA,"F","Y","U","M","U","Suspicious person","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874
"2400","philadelphia",NA,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2401","philadelphia",NA,"N","N","U","M","U","Call For Service","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874
"2402","philadelphia",2015-06-03,"N","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",6,4,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,1,1,0,"u","U",22874
"2403","philadelphia",2012-09-09,"N","Y","U","U","U","Call For Service","1",1,"U","U","Philadelphia Police Department",9,1,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,4,1,0,1,0,"u","U",22874
"2404","philadelphia",2010-03-06,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",3,7,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,1,1,1,0,"u","U",22874
"2405","philadelphia",NA,"N","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2406","philadelphia",NA,"N","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2407","philadelphia",2012-07-10,"N","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",7,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,1,1,0,"u","U",22874
"2408","philadelphia",2016-04-05,"F","N","U","M","U","Suspicious vehicle","1",3,"U","U","Philadelphia Police Department",4,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","U",22874
"2409","philadelphia",NA,"N","N","U","U","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2410","philadelphia",NA,"N","Y","U","M","U","Call For Service","1",1,"U","M","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","M",22874
"2411","philadelphia",2015-07-06,"N","N","U","M","U","Suspicious person","1",1,"U","U","Philadelphia Police Department",7,2,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,3,0,0,1,0,"u","U",22874
"2412","philadelphia",NA,"F","Y","U","M","U","Traffic","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874
"2413","philadelphia",NA,"F","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2414","philadelphia",2012-08-12,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",8,1,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,4,1,1,1,0,"u","U",22874
"2415","philadelphia",NA,"N","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2416","philadelphia",NA,"N","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2417","philadelphia",NA,"N","N","U","U","U","Crime","1",3,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2418","philadelphia",NA,"N","Y","U","M","U","Traffic","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2419","philadelphia",2016-09-09,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",9,6,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,4,0,1,1,0,"u","U",22874
"2420","philadelphia",2011-03-07,"N","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",3,2,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","U",22874
"2421","philadelphia",2011-08-02,"F","N","U","U","U","Call For Service","1",1,"U","U","Philadelphia Police Department",8,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,4,0,0,1,0,"u","U",22874
"2422","philadelphia",NA,"F","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2423","philadelphia",2012-04-10,"N","Y","U","M","U","Traffic","1",2,"U","U","Philadelphia Police Department",4,3,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","U",22874
"2424","philadelphia",NA,"F","N","U","M","U","Call For Service","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874
"2425","philadelphia",2011-12-03,"N","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",12,7,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,1,1,1,0,"u","U",22874
"2426","philadelphia",NA,"F","N","U","M","U","Suspicious person","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2427","philadelphia",2013-12-05,"N","N","U","M","U","Suspect","1",2,"U","U","Philadelphia Police Department",12,5,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,2,0,1,1,0,"u","U",22874
"2428","philadelphia",NA,"F","Y","U","M","U","Crime","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874
"2429","philadelphia",NA,"N","Y","U","U","U","Crime","1",1,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,0,1,0,"u","U",22874
"2430","philadelphia",NA,"F","Y","U","M","U","Suspicious person","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2431","philadelphia",NA,"N","Y","U","M","U","Crime","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2432","philadelphia",NA,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2433","philadelphia",NA,"N","Y","U","M","U","Suspicious person","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2434","philadelphia",2012-08-05,"N","Y","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",8,1,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,4,1,1,1,0,"u","U",22874
"2435","philadelphia",NA,"N","N","U","M","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2436","philadelphia",NA,"N","U","U","U","U","Call For Service","1",2,"U","U","Philadelphia Police Department",0,0,6,"pennsylvania",1567872,1526006,274,1342,34762,11683,45112,"40.0094°N 75.1333°W",6,"neither",0,0,0,0,1,1,0,"u","U",22874
"2437","phoenix",NA,"F","N","L","M","31.0","Traffic Stop","19.0",3,"A;W;W","M;M;M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",31,2,0,0,1,19,1,"w","M",21907
"2438","phoenix",NA,"N","Y","A","M","18.0","Domestic violence; shots fired","12.0",2,"W;W","M;M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",18,1,0,0,1,12,1,"w","M",21907
"2439","phoenix",2011-02-03,"F","Y","L","U","U","Burglary; home invasion","72.0",5,"H;W;W;W;W","M;M;M;M;M","Phoenix Police Department",2,5,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",0,0,2,0,1,72,1,"w","M",21907
"2440","phoenix",2012-12-02,"N","N","W","M","27.0","Arson; traffic stop","1.0",1,"W","M","Phoenix Police Department",12,1,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",27,2,2,1,0,1,0,"w","M",21907
"2441","phoenix",NA,"F","Y","L","M","20.0","Traffic Stop","2.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",20,2,0,0,0,2,1,"w","M",21907
"2442","phoenix",2016-02-09,"N","N","W","M","23.0","Robbery","2.0",1,"W/ H","M","Phoenix Police Department",2,3,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",23,2,2,0,0,2,1,"w","M",21907
"2443","phoenix",2014-03-03,"N","Y","W","M","43.0","Burglary","6.0",1,"W","M","Phoenix Police Department",3,2,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",43,3,2,0,0,6,1,"w","M",21907
"2444","phoenix",NA,"F","N","W","M","23.0","Drugs","2.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",23,2,0,0,0,2,1,"w","M",21907
"2445","phoenix",NA,"N","N","B","M","21.0","Armed robbery","1.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",21,2,0,0,0,1,0,"w","M",21907
"2446","phoenix",NA,"F","Y",NA,"M","34.0","Homicide","1.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",34,2,0,0,0,1,0,"w","M",21907
"2447","phoenix",2010-10-07,"F","Y","L","M","31.0","Call for Service","13.0",2,"H;H","M;M","Phoenix Police Department",10,5,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",31,2,1,0,1,13,1,"h","M",21907
"2448","phoenix",2013-06-07,"F","N","W","M","35.0","Call for Service","2.0",1,"W","M","Phoenix Police Department",6,6,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",35,2,3,0,0,2,1,"w","M",21907
"2449","phoenix",NA,"N","N","L","M","33.0","Shoplifting","1.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",33,2,0,0,0,1,0,"w","M",21907
"2450","phoenix",NA,"N","N","W","M","49.0","Suicide","3.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",49,3,0,0,0,3,1,"w","M",21907
"2451","phoenix",NA,"N","Y","L","F","31.0","Serving Arrest Warrant","8.0",2,"H;W","M;M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",31,2,0,0,1,8,1,"h","M",21907
"2452","phoenix",NA,"N","Y","L","M","31.0","Call for Service","2.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",31,2,0,0,0,2,1,"w","M",21907
"2453","phoenix",2011-05-04,"F","N","L","M","49.0","Traffic stop; suspicious person","24.0",3,"W;W;W","M;M;M","Phoenix Police Department",5,4,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",49,3,3,0,1,24,1,"w","M",21907
"2454","phoenix",2012-07-03,"N","N","B","F","31.0","Sexual predator","2.0",1,"B","M","Phoenix Police Department",7,3,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",31,2,3,0,0,2,1,"b","M",21907
"2455","phoenix",2013-06-07,"N","N","W","M","36.0","Home invasion","5.0",1,"W","M","Phoenix Police Department",6,6,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",36,2,3,0,0,5,1,"w","M",21907
"2456","phoenix",2016-06-09,"F","Y","W","M","31.0","Robbery","11.0",3,"W;W;W","M;M;M","Phoenix Police Department",6,5,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",31,2,3,0,1,11,1,"w","M",21907
"2457","phoenix",NA,"F","Y","U","M","52.0","Call for Service","11.0",2,"W;W","M;M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",52,3,0,0,1,11,1,"w","M",21907
"2458","phoenix",NA,"N","N","L","M","40.0","Traffic Stop","3.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",40,3,0,0,0,3,1,"w","M",21907
"2459","phoenix",2012-04-06,"F","N","W","M","25.0","Weapons posession","6.0",2,"W;W","M;M","Phoenix Police Department",4,6,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",25,2,2,0,1,6,1,"w","M",21907
"2460","phoenix",NA,"F","Y","W","M","40.0","Call for Service","2.0",1,"W","F","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",40,3,0,0,0,2,1,"w","F",21907
"2461","phoenix",NA,"F","N","W","M","22.0","Burglary","3.0",2,"W;W","M;M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",22,2,0,0,1,3,1,"w","M",21907
"2462","phoenix",2014-03-05,"N","N","L","M","24.0","Trespassing","1.0",1,"W","M","Phoenix Police Department",3,4,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",24,2,2,0,0,1,0,"w","M",21907
"2463","phoenix",NA,"N","N","U","M","27.0","Suicide","1.0",1,"H","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",27,2,0,0,0,1,0,"h","M",21907
"2464","phoenix",NA,"N","N","W","M","18.0","Call for Service","7.0",1,"W/ H","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",18,1,0,0,0,7,1,"w","M",21907
"2465","phoenix",NA,"N","Y","W","M","31.0","Call for Service","6.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",31,2,0,0,0,6,1,"w","M",21907
"2466","phoenix",2013-12-10,"N","N","L","M","22.0","Shooting","1.0",1,"H","F","Phoenix Police Department",12,3,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",22,2,2,0,0,1,0,"h","F",21907
"2467","phoenix",NA,"N","N","W","M","30.0","Robbery","6.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",30,2,0,0,0,6,1,"w","M",21907
"2468","phoenix",NA,"N","Y","W","M","37.0","Fraud","1.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",37,2,0,0,0,1,0,"w","M",21907
"2469","phoenix",2016-11-10,"N","Y","W","M","27.0","Firearm","16.0",4,"W;W;W;W","M;M;M;M","Phoenix Police Department",11,5,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",27,2,1,0,1,16,1,"w","M",21907
"2470","phoenix",NA,"F","Y","W","M","32.0","Home invasion","3.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",32,2,0,0,0,3,1,"w","M",21907
"2471","phoenix",NA,"F","Y","L","M","30.0","Call for Service","37.0",9,"W;W;H;W;W;H;W;H;A","M: M;M;M;M;M;M;M;M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",30,2,0,0,1,37,1,"w","M",21907
"2472","phoenix",NA,"F","Y","W","M","41.0","Investigation","2.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",41,3,0,0,0,2,1,"w","M",21907
"2473","phoenix",NA,"N","Y","L","M","33.0","Suspicious person","25.0",2,"W;W","M;M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",33,2,0,0,1,25,1,"w","M",21907
"2474","phoenix",2013-01-06,"F","Y","W","M","26.0","Suicide","6.0",3,"W;H;H","M;M;M","Phoenix Police Department",1,1,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",26,2,1,1,1,6,1,"h","M",21907
"2475","phoenix",NA,"N","Y","L","M","28.0","Shooting","1.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",28,2,0,0,0,1,0,"w","M",21907
"2476","phoenix",2012-08-08,"N","N","L","M","21.0","Traffic Stop","4.0",1,"H","M","Phoenix Police Department",8,4,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",21,2,4,0,0,4,1,"h","M",21907
"2477","phoenix",2015-10-04,"N","Y","B","M","35.0","Suicide","1.0",1,"W","M","Phoenix Police Department",10,1,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",35,2,1,1,0,1,0,"w","M",21907
"2478","phoenix",2012-07-02,"F","Y","W","M","55.0","Hostage; firearm","4.0",1,"NA/W","M","Phoenix Police Department",7,2,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",55,3,3,0,0,4,1,"u","M",21907
"2479","phoenix",NA,"F","N","L","M","35.0","Fight","5.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",35,2,0,0,0,5,1,"w","M",21907
"2480","phoenix",NA,"N","Y","L","F","26.0","Warrant","1.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",26,2,0,0,0,1,0,"w","M",21907
"2481","phoenix",2015-07-03,"F","N","W","M","29.0","Call for Service","1.0",1,"W","M","Phoenix Police Department",7,6,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",29,2,3,0,0,1,0,"w","M",21907
"2482","phoenix",NA,"N","N","W","M","31.0","Stolen car","31.0",5,"H: H;H;W;W","M;M;M;M;M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",31,2,0,0,1,31,1,"w","M",21907
"2483","phoenix",2013-05-01,"F","N","W","M","40.0","Shoplifter","10.0",3,"H;W;H","M;M;F","Phoenix Police Department",5,4,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",40,3,3,0,1,10,1,"h","M",21907
"2484","phoenix",2010-12-02,"N","N","L","M","16.0","Drugs","5.0",1,"W","M","Phoenix Police Department",12,5,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",16,1,2,0,0,5,1,"w","M",21907
"2485","phoenix",NA,"N","Y","W","M","35.0","Stolen car","4.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",35,2,0,0,0,4,1,"w","M",21907
"2486","phoenix",2013-07-02,"F","Y","W","M","56.0","Call for Service","1.0",1,"W","M","Phoenix Police Department",7,3,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",56,3,3,0,0,1,0,"w","M",21907
"2487","phoenix",NA,"F","Y","B","M","22.0","Firearm","4.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",22,2,0,0,0,4,1,"w","M",21907
"2488","phoenix",NA,"F","Y","W","M","27.0","Traffic Stop","1.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",27,2,0,0,0,1,0,"w","M",21907
"2489","phoenix",NA,"F","Y","L","M","44.0","Mental health; Fiream","14.0",1,"W","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",44,3,0,0,0,14,1,"w","M",21907
"2490","phoenix",NA,"F","Y","B","M","41.0","Bank robbery","6.0",1,"H","M","Phoenix Police Department",0,0,5,"arizona",1615017,1445632,1172,5176,134062,3120,12002,"33.5722°N 112.0901°W",2,"neither",41,3,0,0,0,6,1,"h","M",21907
